"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @jaqueswagner: @costa_rui diz que Aeroporto de Vitória da Conquista já passa por requalificação",FALSE,0,NA,2017-02-02 15:04:54,FALSE,NA,"827170939150426113",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nesmarsilva",3,TRUE,FALSE,NA,NA
"RT @jaqueswagner: @costa_rui A fibra óptica chegará em toda a Bahia",FALSE,0,NA,2017-02-02 15:04:49,FALSE,NA,"827170917172314113",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nesmarsilva",1,TRUE,FALSE,NA,NA
"RT @jaqueswagner: Cumprimentando o governador @costa_rui durante a abertura dos trabalhos na AL-BA. https://t.co/5JbnC04XFF",FALSE,0,NA,2017-02-02 15:04:11,FALSE,NA,"827170756886818817",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","edenvaladares",3,TRUE,FALSE,NA,NA
"@jaqueswagner @costa_rui @governodabahia Boa tarde, Passivo? Já tomou uma hoje? Que calor, não?",FALSE,0,"jaqueswagner",2017-02-02 15:02:51,FALSE,"827163638402134016","827170420910592000","62501888","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","F_Soresini",0,FALSE,FALSE,NA,NA
"RT @jaqueswagner: @costa_rui diz que Aeroporto de Vitória da Conquista já passa por requalificação",FALSE,0,NA,2017-02-02 15:01:34,FALSE,NA,"827170097672421377",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LciaPontes1",3,TRUE,FALSE,NA,NA
"RT @costa_rui: Salve Iemanjá! 
#2DeFevereiro https://t.co/hlN8Af3l98",FALSE,0,NA,2017-02-02 15:01:16,FALSE,NA,"827170025073106944",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","k0reanzz",124,TRUE,FALSE,NA,NA
"RT @costa_rui: A Bahia com certeza é um estado que vai se destacar no crescimento porque está se preparando para isso, organizado suas fina…",FALSE,0,NA,2017-02-02 14:59:42,FALSE,NA,"827169631718752257",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nelsonsimoes23",5,TRUE,FALSE,NA,NA
"RT @costa_rui: Os baianos sentem orgulho porque a Bahia é um estado que vem enfrentando a crise de cabeça erguida, de pé. #Alba",FALSE,0,NA,2017-02-02 14:54:59,FALSE,NA,"827168443036217345",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nelsonsimoes23",12,TRUE,FALSE,NA,NA
"RT @costa_rui: Conto com a Assembleia Legislativa para os avanços que a #Bahia com toda certeza vai conquistar. https://t.co/tH2Dtyof6a",FALSE,0,NA,2017-02-02 14:54:42,FALSE,NA,"827168372186021890",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nelsonsimoes23",7,TRUE,FALSE,NA,NA
"@jaqueswagner @costa_rui Os chineses querem chegar ao Pacífico, traçado feito pelo engenheiro Vasco Neto há 50 anos.",FALSE,0,"jaqueswagner",2017-02-02 14:53:57,FALSE,"827167406128783360","827168183094280192","62501888","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Gal_Azevedo",0,FALSE,FALSE,NA,NA
"@jaqueswagner @costa_rui A FIOL tem nome: Ferrovia Engenheiro Vasco Azevedo Neto. Estão lembrados?",FALSE,0,"jaqueswagner",2017-02-02 14:52:40,FALSE,"827167406128783360","827167858475929600","62501888","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Gal_Azevedo",0,FALSE,FALSE,NA,NA
"RT @costa_rui: Os baianos sentem orgulho porque a Bahia é um estado que vem enfrentando a crise de cabeça erguida, de pé. #Alba",FALSE,0,NA,2017-02-02 14:51:35,FALSE,NA,"827167588299837440",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","marcioncarvalh2",12,TRUE,FALSE,NA,NA
"RT @costa_rui: Salve Iemanjá! 
#2DeFevereiro https://t.co/hlN8Af3l98",FALSE,0,NA,2017-02-02 14:50:58,FALSE,NA,"827167433895112705",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ElisMarina8",124,TRUE,FALSE,NA,NA
"@costa_rui A fibra óptica chegará em toda a Bahia",FALSE,2,"costa_rui",2017-02-02 14:50:52,FALSE,NA,"827167406128783360","68466700","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jaqueswagner",1,FALSE,FALSE,NA,NA
"Governador @costa_rui destaca avanços na #Educação no discurso de abertura dos trabalhos na Alba:… https://t.co/WwVXkl6P1i",FALSE,1,NA,2017-02-02 14:49:28,TRUE,NA,"827167055178776577",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","educacaobahia",0,FALSE,FALSE,NA,NA
"@costa_rui diz que Aeroporto de Vitória da Conquista já passa por requalificação",FALSE,0,"costa_rui",2017-02-02 14:48:18,FALSE,NA,"827166761657188352","68466700","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jaqueswagner",3,FALSE,FALSE,NA,NA
"RT @costa_rui: Os baianos sentem orgulho porque a Bahia é um estado que vem enfrentando a crise de cabeça erguida, de pé. #Alba",FALSE,0,NA,2017-02-02 14:46:38,FALSE,NA,"827166340637138944",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jaqueswagner",12,TRUE,FALSE,NA,NA
"RT @costa_rui: Salve Iemanjá! 
#2DeFevereiro https://t.co/hlN8Af3l98",FALSE,0,NA,2017-02-02 14:44:56,FALSE,NA,"827165913753456641",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Luh_Toicima",124,TRUE,FALSE,NA,NA
"RT @jaqueswagner: Salvador é uma cidade de serviços, de turismo e precisamos apresentar oportunidades para essa juventude diz @costa_rui",FALSE,0,NA,2017-02-02 14:43:59,FALSE,NA,"827165676246822912",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CSA1103",6,TRUE,FALSE,NA,NA
"@jaqueswagner @costa_rui @governodabahia Agora e hora de pilhar a Bahia!",FALSE,0,"jaqueswagner",2017-02-02 14:42:51,FALSE,"827163638402134016","827165391302582272","62501888","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","helionacto",0,FALSE,FALSE,NA,NA
"RT @jaqueswagner: Salvador é uma cidade de serviços, de turismo e precisamos apresentar oportunidades para essa juventude diz @costa_rui",FALSE,0,NA,2017-02-02 14:41:44,FALSE,NA,"827165108182908929",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jaimeluizrodri",6,TRUE,FALSE,NA,NA
"@costa_rui ...Esse é o nosso governador da Bahia,  esse é o trabalhador de orgulho. ..Parabéns ! ,Sr: Rui costas .",FALSE,0,"costa_rui",2017-02-02 14:40:01,FALSE,"827160003194785793","827164676245114880","68466700","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","adrianocoutin16",0,FALSE,FALSE,NA,NA
"@jaqueswagner @costa_rui @governodabahia Ganhou o foro privilegiado que queria, né?������������������������",FALSE,0,"jaqueswagner",2017-02-02 14:39:59,FALSE,"827163638402134016","827164667235618816","62501888","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ajuricabat",0,FALSE,FALSE,NA,NA
"RT @jaqueswagner: Assumi um compromisso de incluir na licitação do Centro de Convenções de Salvador também o de Ilhéus, diz @costa_rui @gov…",FALSE,0,NA,2017-02-02 14:39:26,FALSE,NA,"827164527628316672",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jaimeluizrodri",4,TRUE,FALSE,NA,NA
"RT @jaqueswagner: Assumi um compromisso de incluir na licitação do Centro de Convenções de Salvador também o de Ilhéus, diz @costa_rui @gov…",FALSE,0,NA,2017-02-02 14:38:58,FALSE,NA,"827164410774945796",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AdeiltonCirino",4,TRUE,FALSE,NA,NA
"RT @jaqueswagner: Salvador é uma cidade de serviços, de turismo e precisamos apresentar oportunidades para essa juventude diz @costa_rui",FALSE,0,NA,2017-02-02 14:38:23,FALSE,NA,"827164266163757057",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CleydeRoncarati",6,TRUE,FALSE,NA,NA
"RT @costa_rui: Salve Iemanjá! 
#2DeFevereiro https://t.co/hlN8Af3l98",FALSE,0,NA,2017-02-02 14:37:44,FALSE,NA,"827164102241951744",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","terrencelovesiu",124,TRUE,FALSE,NA,NA
"RT @costa_rui: Salve Iemanjá! 
#2DeFevereiro https://t.co/hlN8Af3l98",FALSE,0,NA,2017-02-02 14:37:22,FALSE,NA,"827164008201515008",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","tizquadros",124,TRUE,FALSE,NA,NA
"RT @costa_rui: Salve Iemanjá! 
#2DeFevereiro https://t.co/hlN8Af3l98",FALSE,0,NA,2017-02-02 14:36:45,FALSE,NA,"827163854224384001",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bss_Patty",124,TRUE,FALSE,NA,NA
"Assumi um compromisso de incluir na licitação do Centro de Convenções de Salvador também o de Ilhéus, diz @costa_rui @governodabahia",FALSE,8,NA,2017-02-02 14:35:54,FALSE,NA,"827163638402134016",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jaqueswagner",4,FALSE,FALSE,NA,NA
"RT @costa_rui: Salve Iemanjá! 
#2DeFevereiro https://t.co/hlN8Af3l98",FALSE,0,NA,2017-02-02 14:35:39,FALSE,NA,"827163577664544768",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","matheusteobald",124,TRUE,FALSE,NA,NA
"RT @costa_rui: Os baianos sentem orgulho porque a Bahia é um estado que vem enfrentando a crise de cabeça erguida, de pé. #Alba",FALSE,0,NA,2017-02-02 14:34:42,FALSE,NA,"827163340329857026",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LciaPontes1",12,TRUE,FALSE,NA,NA
"RT @costa_rui: Os baianos sentem orgulho porque a Bahia é um estado que vem enfrentando a crise de cabeça erguida, de pé. #Alba",FALSE,0,NA,2017-02-02 14:33:23,FALSE,NA,"827163008996614148",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MabelTov",12,TRUE,FALSE,NA,NA
"RT @costa_rui: Os baianos sentem orgulho porque a Bahia é um estado que vem enfrentando a crise de cabeça erguida, de pé. #Alba",FALSE,0,NA,2017-02-02 14:32:55,FALSE,NA,"827162887680430080",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","frieira",12,TRUE,FALSE,NA,NA
"RT @costa_rui: A Bahia com certeza é um estado que vai se destacar no crescimento porque está se preparando para isso, organizado suas fina…",FALSE,0,NA,2017-02-02 14:32:01,FALSE,NA,"827162662966542336",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","frieira",5,TRUE,FALSE,NA,NA
"RT @jaqueswagner: Salvador é uma cidade de serviços, de turismo e precisamos apresentar oportunidades para essa juventude diz @costa_rui",FALSE,0,NA,2017-02-02 14:31:26,FALSE,NA,"827162517881364480",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CasaCivilGovBa",6,TRUE,FALSE,NA,NA
"RT @costa_rui: Salve Iemanjá! 
#2DeFevereiro https://t.co/hlN8Af3l98",FALSE,0,NA,2017-02-02 14:30:27,FALSE,NA,"827162268785897472",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","aifodee",124,TRUE,FALSE,NA,NA
"Salvador é uma cidade de serviços, de turismo e precisamos apresentar oportunidades para essa juventude diz @costa_rui",FALSE,6,NA,2017-02-02 14:30:17,FALSE,NA,"827162228214362113",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jaqueswagner",6,FALSE,FALSE,NA,NA
"Acompanhe o discurso do Governador @costa_rui através da TV Assembleia https://t.co/P3YwOMsDiR https://t.co/KRWjpdkBlU",FALSE,0,NA,2017-02-02 14:24:42,FALSE,NA,"827160820756992000",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lidptba",0,FALSE,FALSE,NA,NA
"Retweeted Rui Costa (@costa_rui):

Os baianos sentem orgulho porque a Bahia é um estado que vem enfrentando a... https://t.co/6FsnFSlq21",FALSE,0,NA,2017-02-02 14:23:41,FALSE,NA,"827160564338135040",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","ointerdoamor",0,FALSE,FALSE,NA,NA
"RT @costa_rui: Os baianos sentem orgulho porque a Bahia é um estado que vem enfrentando a crise de cabeça erguida, de pé. #Alba",FALSE,0,NA,2017-02-02 14:23:31,FALSE,NA,"827160524341276673",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ointerdoamor",12,TRUE,FALSE,NA,NA
"@costa_rui Como ter orgulho de um estado governado por um citado na delação da Odebrecht?",FALSE,0,"costa_rui",2017-02-02 14:23:03,FALSE,"827160003194785793","827160405369819136","68466700","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","qualsophia",0,FALSE,FALSE,NA,NA
"RT @costa_rui: Conto com a Assembleia Legislativa para os avanços que a #Bahia com toda certeza vai conquistar. https://t.co/tH2Dtyof6a",FALSE,0,NA,2017-02-02 14:22:50,FALSE,NA,"827160351208828928",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","julianawandega",7,TRUE,FALSE,NA,NA
"RT @costa_rui: Conto com a Assembleia Legislativa para os avanços que a #Bahia com toda certeza vai conquistar. https://t.co/tH2Dtyof6a",FALSE,0,NA,2017-02-02 14:22:42,FALSE,NA,"827160317226528770",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Tuly_Costa",7,TRUE,FALSE,NA,NA
"RT @costa_rui: Os baianos sentem orgulho porque a Bahia é um estado que vem enfrentando a crise de cabeça erguida, de pé. #Alba",FALSE,0,NA,2017-02-02 14:21:56,FALSE,NA,"827160124078821378",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lucianosuedde",12,TRUE,FALSE,NA,NA
"@costa_rui me explica seu nome da delação da Odebrecht",FALSE,0,"costa_rui",2017-02-02 14:19:52,FALSE,"827159445058756608","827159605629353984","68466700","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","qualsophia",0,FALSE,FALSE,NA,NA
"@costa_rui Odoiá Governador!#2defevereiro https://t.co/nix6mLG3zi",FALSE,1,"costa_rui",2017-02-02 14:15:42,FALSE,"827089546991042560","827158558135480323","68466700","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mavsampaio",1,FALSE,FALSE,NA,NA
"Responder a @costa_rui Parabéns! Esperamos a nomeação dos 15 delegados pra fechar com chave de ouro! A segurança é seu carro forte",FALSE,0,"costa_rui",2017-02-02 14:10:04,FALSE,"827156330972594177","827157137512079360","68466700","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Camilabasouza",0,FALSE,FALSE,NA,NA
"@costa_rui iniciando mais 1 ano de trabalhos legislativos na ALBA, após a posse do novo presidente da Alba, deputad… https://t.co/9HowTO6yu0",FALSE,0,"costa_rui",2017-02-02 14:08:56,TRUE,NA,"827156854673383425","68466700","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Rosembergnaweb",0,FALSE,FALSE,NA,NA
"@costa_rui me explica seu nome na delação da Odebrecht",FALSE,0,"costa_rui",2017-02-02 14:08:53,FALSE,"827156330972594177","827156843118084096","68466700","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","qualsophia",0,FALSE,FALSE,NA,NA
"@costa_rui como vc coloca um citado na delação da Odebrecht como secretáruo de seu governo?",FALSE,0,"costa_rui",2017-02-02 14:08:31,FALSE,"827156251717095424","827156750717616129","68466700","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","qualsophia",0,FALSE,FALSE,NA,NA
"RT @costa_rui: A Bahia com certeza é um estado que vai se destacar no crescimento porque está se preparando para isso, organizado suas fina…",FALSE,0,NA,2017-02-02 14:08:09,FALSE,NA,"827156657968992256",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cviniciussn",5,TRUE,FALSE,NA,NA
"RT @costa_rui: A Bahia com certeza é um estado que vai se destacar no crescimento porque está se preparando para isso, organizado suas fina…",FALSE,0,NA,2017-02-02 14:08:08,FALSE,NA,"827156654059814913",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jaqueswagner",5,TRUE,FALSE,NA,NA
"RT @costa_rui: Nós arrancaremos com mais velocidade do que outros estados.
#Alba #AberturaDosTrabalhos",FALSE,0,NA,2017-02-02 14:07:08,FALSE,NA,"827156399159386114",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CasaCivilGovBa",1,TRUE,FALSE,NA,NA
"Cumprimentando o governador @costa_rui durante a abertura dos trabalhos na AL-BA. https://t.co/5JbnC04XFF",FALSE,8,NA,2017-02-02 14:06:24,FALSE,NA,"827156218317676544",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jaqueswagner",3,FALSE,FALSE,NA,NA
"RT @costa_rui: Salve Iemanjá! 
#2DeFevereiro https://t.co/hlN8Af3l98",FALSE,0,NA,2017-02-02 14:05:19,FALSE,NA,"827155945239277568",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Bahianinho",124,TRUE,FALSE,NA,NA
"RT @costa_rui: Salve Iemanjá! 
#2DeFevereiro https://t.co/hlN8Af3l98",FALSE,0,NA,2017-02-02 14:05:17,FALSE,NA,"827155935936278528",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Tomandonacuia",124,TRUE,FALSE,NA,NA
"RT @costa_rui: Salve Iemanjá! 
#2DeFevereiro https://t.co/hlN8Af3l98",FALSE,0,NA,2017-02-02 14:04:38,FALSE,NA,"827155771607629826",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mavsampaio",124,TRUE,FALSE,NA,NA
"RT @costa_rui: Salve Iemanjá! 
#2DeFevereiro https://t.co/hlN8Af3l98",FALSE,0,NA,2017-02-02 13:41:25,FALSE,NA,"827149929336492032",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","marcialoft",124,TRUE,FALSE,NA,NA
"@costa_rui Eles ainda tem aulas de robótica, games, filmagem, deu vontade de voltar a ser criança para desfrutar de tudo isso, sensacional!",FALSE,1,"adeimal",2017-02-02 13:33:19,FALSE,"827147578475163648","827147889218555904","96678506","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","adeimal",0,FALSE,FALSE,NA,NA
"Tive o prazer de visitar o Ctr Juvenil de Ciência e Cultura, no ICEIA, até simulador de vôo tem, parabéns @costa_rui https://t.co/TZvD1qLhk0",FALSE,3,NA,2017-02-02 13:32:05,FALSE,NA,"827147578475163648",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","adeimal",0,FALSE,FALSE,NA,NA
"#SugestãoDePauta: #Governador @costa_rui inaugura obras e entrega equipamentos em #Ipiaú: https://t.co/vuYppYtwHj",FALSE,1,NA,2017-02-02 13:10:47,FALSE,NA,"827142219983380481",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","governodabahia",0,FALSE,FALSE,NA,NA
"RT @costa_rui: Salve Iemanjá! 
#2DeFevereiro https://t.co/hlN8Af3l98",FALSE,0,NA,2017-02-02 13:01:24,FALSE,NA,"827139857269063681",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","saebgovba",124,TRUE,FALSE,NA,NA
"RT @costa_rui: Aproveito para parabenizar o deputado Marcelo Nilo pelo posicionamento firme e corajoso de renunciar em nome da unidade polí…",FALSE,0,NA,2017-02-02 12:57:40,FALSE,NA,"827138919804313600",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Junior_MTB",17,TRUE,FALSE,NA,NA
"RT @costa_rui: Salve Iemanjá! 
#2DeFevereiro https://t.co/hlN8Af3l98",FALSE,0,NA,2017-02-02 12:49:35,FALSE,NA,"827136886191820800",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Marcos_pfba",124,TRUE,FALSE,NA,NA
"RT @costa_rui: Salve Iemanjá! 
#2DeFevereiro https://t.co/hlN8Af3l98",FALSE,0,NA,2017-02-02 12:41:10,FALSE,NA,"827134765312638977",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mili_kla",124,TRUE,FALSE,NA,NA
"RT @InRosaOficial: Governador @costa_rui participa hoje da abertura dos trabalhos legislativos na Alba
https://t.co/oXF4QhGa7z https://t.co…",FALSE,0,NA,2017-02-02 12:39:08,FALSE,NA,"827134255344005120",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","KarolinyDias",5,TRUE,FALSE,NA,NA
"RT @InRosaOficial: Governador @costa_rui participa hoje da abertura dos trabalhos legislativos na Alba
https://t.co/oXF4QhGa7z https://t.co…",FALSE,0,NA,2017-02-02 12:37:51,FALSE,NA,"827133932139331584",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AndersonDiiass",5,TRUE,FALSE,NA,NA
"RT @InRosaOficial: Governador @costa_rui participa hoje da abertura dos trabalhos legislativos na Alba
https://t.co/oXF4QhGa7z https://t.co…",FALSE,0,NA,2017-02-02 12:35:23,FALSE,NA,"827133312204468224",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CarlosCleriston",5,TRUE,FALSE,NA,NA
"RT @costa_rui: Salve Iemanjá! 
#2DeFevereiro https://t.co/hlN8Af3l98",FALSE,0,NA,2017-02-02 12:30:33,FALSE,NA,"827132095826952193",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","turismobahia",124,TRUE,FALSE,NA,NA
"RT @InRosaOficial: Governador @costa_rui participa hoje da abertura dos trabalhos legislativos na Alba
https://t.co/oXF4QhGa7z https://t.co…",FALSE,0,NA,2017-02-02 12:19:42,FALSE,NA,"827129362659033088",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","edilsoncameioa",5,TRUE,FALSE,NA,NA
"RT @costa_rui: Salve Iemanjá! 
#2DeFevereiro https://t.co/hlN8Af3l98",FALSE,0,NA,2017-02-02 12:10:15,FALSE,NA,"827126985600200704",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","oscarvalporto",124,TRUE,FALSE,NA,NA
"RT @InRosaOficial: Governador @costa_rui participa hoje da abertura dos trabalhos legislativos na Alba
https://t.co/oXF4QhGa7z https://t.co…",FALSE,0,NA,2017-02-02 12:08:19,FALSE,NA,"827126501959139328",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","costa_rui",5,TRUE,FALSE,NA,NA
"Governador @costa_rui participa hoje da abertura dos trabalhos legislativos na Alba
https://t.co/oXF4QhGa7z https://t.co/rcxIx2qj8A",FALSE,12,NA,2017-02-02 11:55:15,FALSE,NA,"827123209908715520",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","InRosaOficial",5,FALSE,FALSE,NA,NA
"RT @costa_rui: Salve Iemanjá! 
#2DeFevereiro https://t.co/hlN8Af3l98",FALSE,0,NA,2017-02-02 11:49:58,FALSE,NA,"827121881715195904",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Louisemoura23",124,TRUE,FALSE,NA,NA
"RT @costa_rui: Salve Iemanjá! 
#2DeFevereiro https://t.co/hlN8Af3l98",FALSE,0,NA,2017-02-02 11:44:40,FALSE,NA,"827120548052344833",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","marcioncarvalh2",124,TRUE,FALSE,NA,NA
"RT @costa_rui: Salve Iemanjá! 
#2DeFevereiro https://t.co/hlN8Af3l98",FALSE,0,NA,2017-02-02 11:39:45,FALSE,NA,"827119312016130048",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","governodabahia",124,TRUE,FALSE,NA,NA
"@acmneto_ ������ #ODOYÁ ������ #IEMANJÁ ������proteja-nos mãe! ������ https://t.co/DGktkrZrGt@ivetesangalo @depmarcelonilo @costa_rui https://t.co/oY8vN614IJ",FALSE,0,"acmneto_",2017-02-02 11:37:18,FALSE,"827102671693869056","827118694107062272","49966078","<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","DeDiferente",0,FALSE,FALSE,NA,NA
"Hoje ao ler o DOE fui surpreendido de forma negativa com ato de @costa_rui demitir esse grande dirigente área de Energia Dr. Silvano Ragno..",FALSE,0,NA,2017-02-02 11:01:01,FALSE,NA,"827109565078654976",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JHonorato17",0,FALSE,FALSE,NA,NA
"Retweeted Rui Costa (@costa_rui):

A #JornadaPedagógica já começou e é uma excelente oportunidade de participar!... https://t.co/H60QWPxAlz",FALSE,1,NA,2017-02-02 10:57:33,FALSE,NA,"827108689152770048",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","ointerdoamor",0,FALSE,FALSE,NA,NA
"RT @costa_rui: A #JornadaPedagógica já começou e é uma excelente oportunidade de participar! Vamos ser a mudança que a gente quer? #EducarP…",FALSE,0,NA,2017-02-02 10:57:29,FALSE,NA,"827108672841080838",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ointerdoamor",1,TRUE,FALSE,NA,NA
"RT @costa_rui: Salve Iemanjá! 
#2DeFevereiro https://t.co/hlN8Af3l98",FALSE,0,NA,2017-02-02 10:28:51,FALSE,NA,"827101466775150592",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","isafaceangel",124,TRUE,FALSE,NA,NA
"Retweeted Lídice da Mata (@lidicedamata):

Parabéns governador @costa_rui pela economia dos gastos públicos sem... https://t.co/3DOAvWmbCS",FALSE,1,NA,2017-02-02 10:18:00,FALSE,NA,"827098737558315008",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","ointerdoamor",0,FALSE,FALSE,NA,NA
"RT @lidicedamata: Parabéns governador @costa_rui pela economia dos gastos públicos sem comprometer investimentos nas áreas sociais: https:/…",FALSE,0,NA,2017-02-02 10:17:56,FALSE,NA,"827098720130973696",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ointerdoamor",4,TRUE,FALSE,NA,NA
